work_id,doi,title,abstract,year,date,type,language,venue,venue_type,is_oa,oa_status,cited_by_count,fwci,cnp_value,is_top_1pct,is_top_10pct,referenced_works_count,primary_topic,primary_field,primary_domain,topics_json,n_authors,author_ids,author_names,institution_ids,institution_names,countries,grant_funders,prov_funder_hakai,prov_funder_tula,prov_inst_hakai,prov_inst_tula,prov_rawaff_hakai,prov_ft_hakai_inst,prov_ft_hakai_net,prov_ft_tula,prov_ft_calvert,prov_dataset,provenance_list,n_strategies,has_strong_prov,label,scope,confidence,reason
W4399181807,10.17504/protocols.io.rm7vzjxrrlx1/v1,Seawater Filtration for Microbial or Environmental DNA v1,"This protocol describes water filtrations onto 0.22μl sterivex filters using a peristaltic pump. As part of the Hakai Institute Ocean Observing Program, biomolecular samples have been collected weekly, from 0 m to near bottom (260 m), to genetically characterize plankton communities in the Northern Salish Sea since 2015. This protocol is developed to work across all domains of life, from viruses to prokaryotes to eukaryotes, allowing for both amplicon sequencing and shotgun sequencing.",2024.0,2024-05-27,preprint,en,,,True,gold,1,0.4249,0.67922232,False,False,0,Microbial Community Ecology and Physiology,Environmental Science,Physical Sciences,"[{""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}, {""id"": ""T12640"", ""name"": ""Environmental DNA in Biodiversity Studies"", ""field"": ""Environmental Science""}, {""id"": ""T11048"", ""name"": ""Bacteriophages and microbial interactions"", ""field"": ""Environmental Science""}]",1,A5068986976,Colleen T. E. Kellogg,I4210151791,Genomics (United Kingdom),GB,,False,False,False,False,True,True,False,False,False,False,rawaff_hakai|ft_hakai_inst,2,False,include,coastal,high,Hakai Institute Ocean Observing Program eDNA protocol
W2980380260,10.14288/1.0380885,Foraging ecology of juvenile Fraser River sockeye salmon across mixed and stratified regions of the early marine migration,"Pacific salmon hold tremendous ecological, cultural, and economic value to communities and ecosystems throughout British Columbia. The productivity of several populations, however, has declined since the early 1990s. The cause of the decline is still not fully understood, though bottom-up drivers and trophic interactions during the early marine migration are believed to be contributing factors. For juveniles leaving the Fraser River, their migration crosses a range of stratified and well-mixed waters with varying levels of productivity. The purpose of this study is therefore to a) characterize the foraging ecology of juvenile sockeye salmon across the range of environmental conditions they encounter during the early marine migration, and b) test whether foraging success is lower in tidally mixed waters. In 2015 and 2016, environmental conditions, prey dynamics, and sockeye diets were sampled at high spatial and temporal resolution in the Discovery Islands and Johnstone Strait during the outmigration period. Analyses revealed two unique diet types, one dominated by meroplankton, cladocerans, and larvaceans in the warmer, fresher waters of the Discovery Islands and the other dominated by large calanoid copepods in the cooler, saltier waters of Johnstone Strait. In all diets, sockeye exhibited strong selection for prey items larger than 2 mm. Furthermore, foraging success was low throughout the tidally-mixed regions of the Discovery Islands and Johnstone Strait, providing strong support for the hypothesis that this region is a ‘trophic gauntlet’ for outmigrating salmon. Foraging hotspots were also discovered along the interface between mixed and stratified waters. These frontal areas may in fact be important foraging grounds for juveniles to facilitate their migration through otherwise challenging conditions. This research addresses a critical knowledge gap in the foraging ecology of juvenile salmon across different environmental conditions during their early marine migration and can be used to improve our ability to monitor fish condition, growth, survival, and ultimately recruitment.",2019.0,2019-01-01,article,en,cIRcle (University of British Columbia),repository,True,green,3,0.5395,0.72440382,False,False,84,Fish Ecology and Management Studies,Environmental Science,Physical Sciences,"[{""id"": ""T10302"", ""name"": ""Fish Ecology and Management Studies"", ""field"": ""Environmental Science""}, {""id"": ""T10230"", ""name"": ""Marine and fisheries research"", ""field"": ""Environmental Science""}, {""id"": ""T12640"", ""name"": ""Environmental DNA in Biodiversity Studies"", ""field"": ""Environmental Science""}]",1,A5088553323,Samantha James,,,,,False,False,False,False,False,True,False,True,False,False,ft_hakai_inst|ft_tula,2,False,include,coastal,medium,Fraser sockeye early marine migration; Hakai program provenance
W2971842311,10.14288/1.0380660,"Host specificity of bacterial communities : natural history, ecology, and conservation","Animals live with a symbiotic community of bacteria, and some of these bacteria affect host biology. Generally, these bacterial communities are diverse and complex. A key question in microbiome research is whether bacteria are specific to a host and affect host biology. In my dissertation, I use observational and experimental approaches to 1) understand the factors that contribute to composition of host-microbiota, 2) determine the core bacteria of a host by comparing the abundance of host bacteria to the bacteria in environmental bacterial communities, 3) determine the phylogenetic and environmental distribution of core bacteria and their close relatives to better understand their natural history, and 4) test whether core bacteria are correlated with aspects of host biology. Across three host species, I found bacterial communities that were populated by a few common and prevalent core bacteria that are absent from the environment; in most cases, these core bacteria belong to host-associated clades of bacteria. In chapter 2, I characterize the microbiota of the keystone sea star Pisaster ochraceus, identify core bacteria, and use phylogenetic trees to assess the distribution of their relatives. In chapter 3, I study the interactions between the skin microbiota and host innate immunity of Columbia spotted frogs and to determine whether they explain the occurrence of the amphibian pathogen, Batrachochytrium dendrobatidis (Bd). In chapter 4, I characterize the microbiota of wild and captive endangered Oregon spotted frogs (OSF) and whether their skin bacteria are associated with Bd intensity. Lastly, I experimentally test the hypothesis environmental reservoirs of bacteria influence the bacteria on the skins of frogs. Understanding the factors that structure captive communities has substantial conservation implications for captive breeding and head start programs. My results differ from previous studies by comparing the host to their environment and focusing on specific core bacteria.",2019.0,2019-01-01,article,en,cIRcle (University of British Columbia),repository,True,green,0,0.0,0.08159592,False,False,154,Gut microbiota and health,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"[{""id"": ""T10066"", ""name"": ""Gut microbiota and health"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T12134"", ""name"": ""Insect symbiosis and bacterial influences"", ""field"": ""Agricultural and Biological Sciences""}, {""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}]",1,A5039131935,Andrew H. Loudon,,,,,False,False,False,False,False,True,False,False,True,False,ft_hakai_inst|ft_calvert,2,False,include,coastal,low,"UBC microbiome dissertation; Hakai inst provenance, BC coastal"
W3184008437,,Ecological legacies of long-term plant management along the Central Coast of British Columbia,"Quantifying long-term human impacts to landscapes allows us to understand the ways in which ecosystems respond to constant human pressure and the effects this pressure has on permanently influencing ecological processes and functions. Permanent ecosystem changes due to human activity are described as ecological legacies. As the global population steadily increases and resource demands heighten, understanding how humans drive ecosystems can contribute to the effective development of strategies that protect sensitive species and manage resource landscapes responsibly. Many modern management techniques have devastating ecological consequences, resulting in species endangerment and extinction, habitat fragmentation, and the loss of ancient cultural landscapes similar to that of the Great Bear Rainforest of British Columbia (BC). Here, the Coastal Indigenous peoples of BC have been modifying the temperate rainforests to increase food sources for hundreds, in some cases, thousands of years, enhancing the biotic potential of the Pacific Northwest ecosystem through complex, sustainable methods of management. Since before colonization, Indigenous landscape management along the Pacific Northwest Coast has supported and enhanced ecological processes and functions, proving to be significantly less destructive than management techniques practiced by commercial industries today. Though discrete in nature, ecological and Indigenous methodologies can be used to uncover the legacies of these sustainable management systems, detectable in the present-day composition of plant communities, fire occurrence patterns, and local habitat structure. As modern resource management encroaches on coastal rainforests, these ecological legacies become increasingly threatened. Localized field surveys that identify present-day distributions and spatial boundaries of edible and economic plants, as well as highlight habitat and phenotypic characteristics can help protect and uphold cultural landscapes and valued species.&#13;\nThe objective of this study was to collect ecological data on the distribution, community composition, ecological niche, abundance, and species richness of culturally valued plants on a set of historic islands in the Great Bear Rainforest. The overarching goal of this study is to assess if the legacy effects of long-term Indigenous management still persist in these ecological variables today and collect data on the habitat, community composition, and phenotypic traits associated with large populations of edible species. Our goal is also to determine which sections of coastline surveyed in our study hold the greatest overall cultural significance and identify populations of edible plants that may have been subject to high human management. All field research was carried out in collaboration with Indigenous community and council members. One if the goals for this collaboration was to bridge the gap between western and Indigenous knowledge and identify components that led to meaningful relationships, stronger research, and the ability to exhibit “two-eyed seeing”. &#13;\nFrom the results of our study, we can conclude that the landscape surrounding all sampled sites holds high cultural and economic value, with higher richness and abundance of culturally valued species around places with known long-term human presence. Additionally, almost all of the plants identified in this study have some known management technique associated with them, with the highest managed plants subject to 11 unique and complex strategies. We believe our results are legacies of these management techniques traditionally utilized for thousands of years to increase productivity and richness of edible and economic plants. Data of this type will complement existing Indigenous Knowledge on the current location and spatial distribution of culturally important plants to support local Nations as they implement ecosystem-based-management strategies within their territories. In addition to the ecological data collected, pathways to work collaboratively with a diverse team of researchers who embody different ways of knowing were also uncovered. These included building trust, establishing respect, honoring diversity, communicating openly, and possessing cultural awareness. Our hope is that other research teams will reflect upon our experiences and use them as a path to guide their own knowledge collaborations.",2021.0,2021-07-22,dissertation,en,UWSpace (University of Waterloo),repository,True,green,0,,,False,False,30,Coastal wetland ecosystem dynamics,Environmental Science,Physical Sciences,"[{""id"": ""T10779"", ""name"": ""Coastal wetland ecosystem dynamics"", ""field"": ""Environmental Science""}, {""id"": ""T10643"", ""name"": ""Marine and coastal plant biology"", ""field"": ""Earth and Planetary Sciences""}, {""id"": ""T10005"", ""name"": ""Ecology and Vegetation Dynamics Studies"", ""field"": ""Environmental Science""}]",1,A5090885625,Alana Closs,,,,,False,False,False,False,False,True,False,False,True,False,ft_hakai_inst|ft_calvert,2,False,include,coastal,medium,BC Central Coast plant management; Hakai inst provenance
W4389776536,10.24124/2023/59439,Multiple geochronological approaches to constrain late Quaternary glacial histories in western Canada,"My dissertation investigates late Pleistocene and Holocene glacier change in western Canada and is presented in five chapters. In chapter one, I discuss the importance of the cryosphere, the techniques used for reconstructing past glacier behavior, previous research that has contributed to our current understanding of past glacier change, and the objectives and structure of my dissertation. In chapter two, I complete a multi-proxy investigation of Holocene glacier change at Gilbert Glacier, in the Southern Coast mountains. I use radiocarbon dating of lateral moraine stratigraphy and cosmogenic nuclide surface exposure dating to constrain the timing and duration of late Holocene advances at Gilbert Glacier to 2.0–1.8, ~1.5–1.3, ~0.9–0.8, and 0.4–0.1 ka. Organic matter associated with glacier advance within the north-lateral moraine at Gilbert Glacier records advances at 4.8–4.6, 4.5–4.3, 4.0–3.9, 3.8–3.6, 3.4, 3.2–2.9, 2.7, and 0.5–0.3 kilo calendar years BP (ka; 2-sigma age range). I advocate for the tandem use of multiple glacial geochronologic tools to better constrain the onset and termination of glacier advances. Chapter three applies cosmogenic surface exposure dating to a previously understudied region in the Mackenzie and Selwyn mountains of the eastern Yukon and Northwest Territories to develop a late Holocene glacier chronology. Surface exposure ages from 27 moraine boulders across nine glaciers show that glaciers reached their greatest Holocene extent between 1600-1850 CE. I use this glacier chronology to tune a glacier model forced by models of past climate to estimate regional changes in ice volume over the past millennium. Additionally, I use the same glacier model to estimate that glaciers in the region will decline in ice volume by 85% - 97% by 2100 CE. Chapter four returns to the southern Coast mountains where I use cosmogenic dating on moraine boulders, bedrock surfaces, and shallow bedrock cores to investigate the history of deglaciation and Holocene glacier behavior of a small cirque glacier. Bedrock surfaces within and outside of the late Holocene maximum extent of the glacier record complex burial and exposure histories. I employ a Monte Carlo approach to evaluate the most likely glacier history that can be explained by our data. I discuss how our results compare with the work of previous chapters and past research, and the limitations of this technique to constrain the many variables that impact surface exposure ages. Chapter five provides a summary of my study’s major findings and further discusses their limitations and broader implications. I conclude with recommendations for future research that will expand on the work presented in this dissertation.",2023.0,2023-01-01,dissertation,en,,,True,gold,0,,,False,False,140,Geology and Paleoclimatology Research,Earth and Planetary Sciences,Physical Sciences,"[{""id"": ""T10017"", ""name"": ""Geology and Paleoclimatology Research"", ""field"": ""Earth and Planetary Sciences""}, {""id"": ""T10644"", ""name"": ""Cryospheric studies and observations"", ""field"": ""Earth and Planetary Sciences""}, {""id"": ""T11333"", ""name"": ""Climate change and permafrost"", ""field"": ""Earth and Planetary Sciences""}]",1,A5070276224,Adam C. Hawkins,I52669646,Western Washington University,US,,False,False,False,False,False,True,False,True,False,False,ft_hakai_inst|ft_tula,2,False,include,coastal,low,"Western Canada glacial dissertation; Hakai provenance, BC"
W4399093880,10.17504/protocols.io.j8nlk8op1l5r/v1,Sucrose lysis buffer v1,"This protocol describes the preparation of sucrose lysis buffer to preserve DNA on sterivex filters. As part of the Hakai Institute Ocean Observing Program, biomolecular samples have been collected weekly, from 0 m to near bottom (260 m), to genetically characterize plankton communities in the Northern Salish Sea since 2015. This protocol is developed to work across all domains of life, from viruses to prokaryotes to eukaryotes, allowing for both amplicon sequencing and shotgun sequencing. The protocol is part of the Hakai Institute's pipeline to analyze microbial and environmental DNA from seawater samples and is implemented as a standard procedure for ongoing sampling programs.",2024.0,2024-05-27,preprint,en,,,True,gold,0,0.0,0.09515393,False,False,0,"Neutrophil, Myeloperoxidase and Oxidative Mechanisms",Immunology and Microbiology,Life Sciences,"[{""id"": ""T11597"", ""name"": ""Neutrophil, Myeloperoxidase and Oxidative Mechanisms"", ""field"": ""Immunology and Microbiology""}, {""id"": ""T10170"", ""name"": ""Retinal Diseases and Treatments"", ""field"": ""Medicine""}, {""id"": ""T14415"", ""name"": ""Biomedical Research and Pathophysiology"", ""field"": ""Medicine""}]",1,A5111234920,Colleen Kellogg,I4210151791,Genomics (United Kingdom),GB,,False,False,False,False,True,True,False,False,False,False,rawaff_hakai|ft_hakai_inst,2,False,include,coastal,high,Hakai Institute Ocean Observing Program eDNA protocol
W4399265423,10.17504/protocols.io.3byl49952go5/v1,Serapure Beads Preparation and Testing v1,"This protocol is used to prepare low-cost SPRI beads used for Illumina Library preparations. As part of the Hakai Institute Ocean Observing Program, from 0 m to near bottom (260 m), biomolecular samples have been collected weekly to genetically characterize plankton communities in the Northern Salish Sea since 2015. These SPRI beads have been used to clean up PCR products of 16S, 18S, COI, and 12S amplicons, and implemented as part of a standard procedure for eDNA analysis. This protocol is a modification from the following protocol: B. Faircloth and T. Glenn. Serapure v2.2. Ecol. and Evol. Biology, UCLA, November 19, 2011 Which was based on the following article:",2024.0,2024-05-31,preprint,en,,,True,gold,0,0.0,0.0642703,False,False,1,Image and Object Detection Techniques,Computer Science,Physical Sciences,"[{""id"": ""T12549"", ""name"": ""Image and Object Detection Techniques"", ""field"": ""Computer Science""}]",3,A5098976512|A5068986976|A5113236868,rute.carvalho Carvalho|Colleen T. E. Kellogg|Matt Lemay,I4210151791,Genomics (United Kingdom),GB,,False,False,False,False,True,True,False,False,False,False,rawaff_hakai|ft_hakai_inst,2,False,include,coastal,high,Hakai Pelagic Ecosystems Lab eDNA bead protocol
W4400855974,10.5962/p.388278,"Lichens of Canada Exsiccati, Fascicle II, nos. 26-75",,2021.0,2021-01-01,article,es,Opuscula philolichenum.,journal,True,hybrid,0,0.0,0.17501759,False,False,0,Lichen and fungal ecology,Agricultural and Biological Sciences,Life Sciences,"[{""id"": ""T11528"", ""name"": ""Lichen and fungal ecology"", ""field"": ""Agricultural and Biological Sciences""}, {""id"": ""T12618"", ""name"": ""Botany and Plant Ecology Studies"", ""field"": ""Agricultural and Biological Sciences""}, {""id"": ""T11836"", ""name"": ""Bryophyte Studies and Records"", ""field"": ""Agricultural and Biological Sciences""}]",2,A5045029242|A5104777086,R. Troy McMullin|Lyndsey Sharp,,,,,False,False,False,False,False,True,False,False,True,False,ft_hakai_inst|ft_calvert,2,False,include,coastal,low,"Canada lichen exsiccati; Hakai inst provenance, coastal BC"
W7134123242,10.1098/rstb.2024.0332,Brace for the wave: planning for and responding to marine disease emergencies,"Marine diseases are increasing globally, posing significant threats to both marine and human populations. Establishing ecosystem health baselines, detecting emerging diseases in marine wildlife and responding in time to manage an outbreak require a plan to be in place before a disease emergency unfolds. This enables monitoring and response networks to immediately begin to identify the etiologic agent, track disease progression, assess the ecological or economic risks, and prioritize the most appropriate and effective management strategies. Here, we present a marine disease outbreak contingency plan where a suspected infectious disease has caused a sudden increase in mortality of a generic marine wildlife host species, and much of the plan is also relevant for non-pathogenic mortality events and protected or economically valuable host species. The contingency plan has three sections: Diagnostics and Disease Dynamics, Ecology and Environment, and Mitigation and Remediation. Each section describes major goals and action items at different phases of an outbreak and highlights actions taken during the sea star wasting disease outbreak as a case study in disease response. We recommend strategies for increasing the overall preparedness for disease emergencies. Given our collective dependence on coastal ocean resources and the expected increase in marine disease outbreaks with climate change, we emphasize the importance of infrastructure and a network of human communities to address disease emergencies. This article is part of the theme issue 'Managing infectious marine diseases in wild populations'.",2026.0,2026-03-05,article,en,Philosophical Transactions of the Royal Society B Biological Sciences,journal,True,hybrid,0,0.0,0.34734541,False,False,83,Zoonotic diseases and public health,Medicine,Health Sciences,"[{""id"": ""T12492"", ""name"": ""Zoonotic diseases and public health"", ""field"": ""Medicine""}, {""id"": ""T11684"", ""name"": ""Vibrio bacteria research studies"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T12414"", ""name"": ""Coastal and Marine Management"", ""field"": ""Environmental Science""}]",11,A5041572201|A5043383245|A5070267756|A5021290955|A5128304502|A5128300587|A5080054767|A5070234658|A5003914892|A5011535648,Sarah A. Gravem|Laurel C. Field|Silke Bachhuber|Jennifer L. Burnaford|Katie Gavenus|Sara L. Hamilton|Lillian L. Miksell|C. Melissa Miner|Lauren M. Schiebelhut|Kaitlyn J. Tonra|Alyssa‐Lois M. Gehman,I103163165|I131249849|I141945490|I142934699|I149919469|I160534799|I185103710|I2799708633|I2800022262|I2802617771|I4210125885|I4210136480|I4210157424|I98947143,"California Polytechnic State University|California State Polytechnic University|California State University, Fullerton|Center for Coastal Studies|Clovis Community College|Florida State University|Hakkari University|Health Alliance International|NOAA National Centers for Coastal Ocean Science|Oregon State Hospital|Oregon State University|Public Health Agency|University of British Columbia|University of California, Santa Cruz",CA|GB|TR|US,,False,False,False,False,True,True,False,False,False,False,rawaff_hakai|ft_hakai_inst,2,False,include,coastal,medium,"Marine disease emergency plan; rawaff_hakai, coastal ocean"
W7141156425,10.5281/zenodo.19266125,Resilient Estuaries of the Salish Sea_Baseline and Monitoring Data,"SeaChange Marine Conservation Society has been collecting data in small to medium sized estuaries of the Salish Sea alongisde many project partners as part of the Resilient Estuaries of the Salish Sea (RESS) Project. Data were collected between April 2023 to March 2026 and include contaminents, turbidity, biodiversity surveys, zooplankton abundance and diversity, and eDNA, as well as data collected with CTD (conductivity, temperature, depth) and data loggers (light, temperature, salinity, velocity). All data were collected using funds from the British Columbia Salmon Restoration and Innovation Fund (BC SRIF) and the Aquatic Ecosystems Restoration Fund (AERF) through Fisheries and Oceans Canada. We share this dataset with gratitude to our project partners: Cadboro Bay Dead Boats Society, Cadboro Bay Residence Association, Conservancy Hornby Island, Cowichan Tribes, BC Parks, District of Oak Bay, Friends of Bowker Creek, Friends of Cortes Island, Galiano Conservancy Association, Greenways Land Trust, Guardians of Our Salish Sea Estuaries, Hakai Institute, Halalt First Nation, Hornby Island Diving, Jamie Smith, Klahoose First Nation, Kerr Wood Leidal Associates, K'omoks First Nation, Lasqueti Island Nature Conservancy, Lucas Glenn, MÁLEXEȽ (Malahat) Nation, Mayne Island Conservation Society, Mid-Island Stewardship Caucus, Mount Arrowsmith Biosphere Region, Nikki Wright, Oak Bay Marine Group, Ocean Diagnostics Inc., Owl and Bear Studio, Pacific Salmon Foundation, Royal Victoria Yacht Club, Penninsula Streams and Shoreline, PEPAKEṈ HÁUTW, Project Watershed, Royal BC Museum, Satinflower Nursery, Shaw Centre for the Salish Sea, Songhees Marine, SȾÁUTW̱ (Tsawout) Fisheries, Streamside Native Plants, Stqeeye' Learning Society, Swell Environmental Consulting, Tsartlip First Nation, Tula Foundation, University of Victoria, Wei Wai Kum First Nation and World Fisheries Trust",2026.0,2026-03-27,dataset,,Zenodo (CERN European Organization for Nuclear Research),repository,True,green,0,,,False,False,0,,,,[],9,A5126867126|A5130743825|A5131334931|A5131178948|A5093461806|A5131222586|A5131076495|A5131268566|A5131225385,SeaChange Marine Conservation Society|Susan Anthony|Justin Lisaingo|Jamie Smith|Isabelle Maurice-Hammond|Phil Climie|Cole Murphy|Elizabeth Schroeder|Sarah Cook,I4210113609,Nation University,TH,,False,False,False,False,False,True,False,True,False,True,ft_hakai_inst|ft_tula|dataset,2,False,include,coastal,medium,Salish Sea estuary monitoring dataset; Hakai provenance
W7141210678,10.5281/zenodo.19266126,Resilient Estuaries of the Salish Sea_Baseline and Monitoring Data,"SeaChange Marine Conservation Society has been collecting data in small to medium sized estuaries of the Salish Sea alongisde many project partners as part of the Resilient Estuaries of the Salish Sea (RESS) Project. Data were collected between April 2023 to March 2026 and include contaminents, turbidity, biodiversity surveys, zooplankton abundance and diversity, and eDNA, as well as data collected with CTD (conductivity, temperature, depth) and data loggers (light, temperature, salinity, velocity). All data were collected using funds from the British Columbia Salmon Restoration and Innovation Fund (BC SRIF) and the Aquatic Ecosystems Restoration Fund (AERF) through Fisheries and Oceans Canada. We share this dataset with gratitude to our project partners: Cadboro Bay Dead Boats Society, Cadboro Bay Residence Association, Conservancy Hornby Island, Cowichan Tribes, BC Parks, District of Oak Bay, Friends of Bowker Creek, Friends of Cortes Island, Galiano Conservancy Association, Greenways Land Trust, Guardians of Our Salish Sea Estuaries, Hakai Institute, Halalt First Nation, Hornby Island Diving, Jamie Smith, Klahoose First Nation, Kerr Wood Leidal Associates, K'omoks First Nation, Lasqueti Island Nature Conservancy, Lucas Glenn, MÁLEXEȽ (Malahat) Nation, Mayne Island Conservation Society, Mid-Island Stewardship Caucus, Mount Arrowsmith Biosphere Region, Nikki Wright, Oak Bay Marine Group, Ocean Diagnostics Inc., Owl and Bear Studio, Pacific Salmon Foundation, Royal Victoria Yacht Club, Penninsula Streams and Shoreline, PEPAKEṈ HÁUTW, Project Watershed, Royal BC Museum, Satinflower Nursery, Shaw Centre for the Salish Sea, Songhees Marine, SȾÁUTW̱ (Tsawout) Fisheries, Streamside Native Plants, Stqeeye' Learning Society, Swell Environmental Consulting, Tsartlip First Nation, Tula Foundation, University of Victoria, Wei Wai Kum First Nation and World Fisheries Trust",2026.0,2026-03-27,dataset,,Zenodo (CERN European Organization for Nuclear Research),repository,True,green,0,,,False,False,0,,,,[],9,A5126867126|A5130743825|A5131334931|A5131178948|A5093461806|A5131222586|A5131076495|A5131268566|A5131225385,SeaChange Marine Conservation Society|Susan Anthony|Justin Lisaingo|Jamie Smith|Isabelle Maurice-Hammond|Phil Climie|Cole Murphy|Elizabeth Schroeder|Sarah Cook,I4210113609,Nation University,TH,,False,False,False,False,False,True,False,True,False,True,ft_hakai_inst|ft_tula|dataset,2,False,include,coastal,medium,Salish Sea estuary monitoring dataset; Hakai provenance
W7142580037,,Levés LiDAR de Nanwakolas - Observatoire côtier aéroporté,"The purpose of this data acquisition was to collect new LiDAR data in support of the Nanwakolas 50 Watersheds Project. The acquisition plan was guided by three complimentary goals: Acquire data for 10 primary watersheds that have stream temperature data but no corresponding LiDAR data. The new LiDAR will allow the NC50 team to include these areas in stream temperature models that consider solar radiation. Acquire new data in areas where the NC50 team is using field measures of solar radiation (canopy photographs) to validate a LiDAR based model of subcanopy solar radiation. This involves one AOI on Quadra Island and one AOI in the Salmon River watershed on Vancouver Island. The new acquisition reduces the time gap between the LiDAR and field validation datasets (canopy photos). Acquire new data in a sample of the small forested catchments being used by the NC50 team to model stream temperature as a function of subcanopy solar radiation and other factors. The new acquisition reduces the time gap between the LiDAR and stream temperature datasets. The team leading the Nanwakolas 50 Watersheds Project provided the following general description of the project for context: The Nanwakolas 50 Watersheds Project was an innovative Indigenous-led science partnership to monitor and develop tools to address the threats posed by climate change and forest management on salmon habitat in the territories of the Nanwakolas member First Nations. The Nanwakolas 50 Watersheds Project was led by the Nanwakolas Council and five of its member Nations (We Wai Kai, Wei Wai Kum, Tlowitsis, Mamalilikulla and K’ómoks First Nations) in close partnership with the Hakai Institute. Funding for the Nanwakolas 50 Watersheds Project was provided by Fisheries and Oceans Canada and the Province of British Columbia through the BC Salmon Restoration and Innovation Fund. Nanwakolas Council, the Nanwakolas member First Nations, and the Hakai Institute (Tula Foundation) made significant in-kind contributions to the project.",2026.0,2026-01-01,dataset,,Open MIND,repository,False,closed,0,,,False,False,0,,,,[],1,A5094113975,Hakai Geospatial,,,,,False,False,False,False,False,True,False,True,False,True,ft_hakai_inst|ft_tula|dataset,2,False,include,coastal,high,"Nanwakolas coastal LiDAR observatory; Quadra Island, Hakai"
W7145500975,,"Long-term Sustainability through Place-Based, Small-Scale Economies: Approaches from Historical Ecology | Small-Scale Economies Project Newsletter No.1","Studies on the North Pacific and Atlantic Coasts"" that examined the causes, conditions and consequences of long-term changes in human-environmental interaction",,,other,ja,Institutional Repositories DataBase (IRDB),repository,True,green,0,,,False,False,0,,,,[],1,A5131536614,小規模経済プロジェクト事務局,,,,,False,False,False,False,False,True,False,True,False,False,ft_hakai_inst|ft_tula,2,False,include,coastal,medium,"Small-scale economies historical ecology; Hakai provenance, coast"
W7148184971,,"Etendue spatiale du varech de la canopée de surface dérivée de relevés à voilure fixe (2020), côte centrale, Colombie-Britannique, Canada","This data package consists of digitized surface canopy extent for two species of canopy forming kelp – giant kelp (Macrocystis pyrifera) and bull kelp (Nereocystis luetkeana) – for two regions on the Central Coast of British Columbia, Canada. Note - this data package is a subset of a greater kelp canopy data package for multiple years. See links in related resources for ""Spatial extent of surface canopy kelp derived from fixed-wing surveys (2020-2022), Central Coast, British Columbia, Canada"" Spatial datasets of kelp canopy were derived from high resolution aerial imagery (10 cm) collected from fixed-wing aerial surveys. The survey regions included (1) northwest Calvert Island (flown August 23rd), (2) the Goose Group and Gosling Rocks region (flown August 23rd, 2020) and (3) a region from the Simonds group to Triquet Island (flown August 23rd, 2020). Survey windows for imagery collection were considered based on obtaining imagery during maximum kelp extent and during a low tide cycle therefore survey windows were planned between July through September during tides of less than +2.0 m (mean low low water). Imagery Capture: Four-band imagery (red-green-blue-near infrared) was collected using two high resolution cameras aboard the Aerial Coastal Observatory (ACO, - a fixed-wing aircraft) at tide levels less than 2 m (chart datum) during boreal summer. Imagery collection and orthomosaic processing is described in associated reports linked in this record. Kelp delineation: Surface kelp canopy is represented by polygons which were digitized using the Hakai Institute Kelp-O-Matic AI tool. Datasets were reviewed by a expert analyst for quality analysis/quality control purposes. The data package includes: - ACO metadata report (.pdf) which describe the system used to acquire and process imagery. - Polygon shapefiles (.shp) of the extent of kelp canopy at each monitoring site by year served in a . Coordinate system used: NAD1983 UTM Zone 9N These data were collected in partnership between Marine Plan Partnership for the North Pacific Coast (MaPP) and the Hakai Institute. This data package is a component of the MaPP Regional Kelp Monitoring Program (RKMP) whose goals (among many) are to monitor the extent and condition of kelp forests across all four sub-regions in recognition of kelp’s ecological, cultural and economic importance. This data package is also a part of the Hakai Institute's Marine Habitat Mapping Program whose broader goal is to document and understand long-term trends of kelp forests dynamics and drivers at local, regional and coast-wide scales. The use of this dataset requires permission from both MaPP and the Hakai Institute. Please communicate and/or collaborate with Hakai and MaPP if you are considering using this dataset for manuscripts or other forms of analysis and reporting. Contact Luba Reshitnyk ([email removed]) or [email removed] for more information about data access and opportunities to collaborate with the Hakai Institute. Contact Sarah Schroeder ([email removed]) and Genevieve Reynolds ([email removed]) for more information about data access to and opportunities to collaborate with MaPP.",2020.0,2020-01-01,dataset,,Open MIND,repository,True,green,0,,,False,False,0,,,,[],3,A5108321813|A5132606584|A5132678546,Luba Y. Reshitnyk|Alex Guyn|Keith Holmes,,,,,False,False,False,False,False,True,False,False,True,True,ft_hakai_inst|ft_calvert|dataset,2,False,include,coastal,high,"Kelp canopy survey, Calvert Island BC; Hakai dataset"
